Unnamed: 0,Bad,Formulas,Name_source,DOI
263731,,"['Ti', 'Al']",Ti / Al,10.1039/C7TA05574A
196554,,"['Ti', 'Au']",Ti / Au,10.1016/j.ultramic.2017.04.018
248841,,"['Ti', 'Au']",Ti @ Au,10.1039/C6TA00318D
42895,,"['Ti', 'Co3O4']",Ti / Co3O4 ,10.1016/j.electacta.2003.12.031
147558,,"['Ti', 'Cr']",Ti / Cr,10.1016/j.jpowsour.2015.01.170
245926,,"['Ti', 'Fe']",Ti / Fe,10.1039/C6RA10682J
202890,,"['Ti', 'Fe2O3']",Ti / F co-doped Fe2O3,10.1039/C2CS35266D
4545,,"['Ti', 'IrO2']",Ti / IrO2,10.1016/S0022-0728(01)00522-8
4547,,"['Ti', 'IrO2']",Ti / IrO2 ,10.1016/S0022-0728(01)00522-8
4548,,"['Ti', 'IrO2']",Ti / IrO2–Nb2O5 ,10.1016/S0022-0728(01)00522-8
155492,,"['Ti', 'LiPON']",Ti / LiPON,10.1016/j.jpowsour.2017.02.038
100984,,"['Ti', 'Mn']",Ti / Mn,10.1016/j.jallcom.2015.04.011
207204,,"['Ti', 'MnO2']",Ti @ MnO2,10.1039/C3CC49800J
67010,,"['Ti', 'MnO2']",Ti @ δ-MnO2,10.1016/j.electacta.2016.03.203
251305,,"['Ti', 'MnO2']",Titanium @ MnO2,10.1039/C6TA06437J
239913,,"['Ti', 'MoO3']",Ti @ MoO3,10.1039/C5TA07107K
167658,,"['Ti', 'Ni']",Ti / Ni,10.1016/j.matdes.2010.01.059
58337,,"['Ti', 'PbO2']",Ti / PbO2,10.1016/j.electacta.2014.06.175
93427,,"['Ti', 'PbO2']",Ti / PbO2,10.1016/j.ijhydene.2014.08.039
1503,,"['Ti', 'Pt', 'Au']",Ti / Pt / Au,10.1016/0167-9317(91)90311-Z
180410,,"['Ti', 'Pt']",Ti / Pt,10.1016/j.nanoen.2014.11.059
142405,,"['Ti', 'Si', 'Ti']",Ti / Si / Ti,10.1016/j.jpowsour.2013.09.138
223925,,"['Ti', 'Si', 'Ti']",Ti / Si / Ti,10.1039/C4TA03304C
136620,,"['Ti', 'Si']",Ti / Si,10.1016/j.jpowsour.2012.05.048
196239,,"['Ti', 'Si']",Ti / Si,10.1016/j.tsf.2010.09.012
227717,,"['Ti', 'Si']",Ti @ Si,10.1039/C5CP03890A
201206,,"['Ti', 'Sn', 'Sb']",Ti / Sn / Sb ,10.1039/C1JM10710K
57864,,"['Ti', 'Sn']",Ti / Sn,10.1016/j.electacta.2014.05.052
229392,,"['Ti', 'Sn']",Ti / Sn,10.1039/C5NJ02006A
232117,,"['Ti', 'SnO2', 'PbO2']",Ti / SnO2–Sb2O3 / PbO2,10.1039/C5RA07146A
16007,,"['Ti', 'SnO2']",Ti / SnO2,10.1016/j.apsusc.2014.06.124
43385,,"['Ti', 'SnO2']",Ti / SnO2 ,10.1016/j.electacta.2005.02.005
55460,,"['Ti', 'SnO2']",Ti / SnO2-Sb,10.1016/j.electacta.2013.09.133
139924,,"['Ti', 'Ta2O5']",Ti / : IrO2 : Ta2O5 ,10.1016/j.jpowsour.2013.03.084
139928,,"['Ti', 'Ta2O5']",Ti / IrO2 : Ta2O5 ,10.1016/j.jpowsour.2013.03.084
3186,,"['Ti', 'TiO2']",Ti / TiO2 ,10.1016/S0013-4686(01)00430-3
195199,,"['Ti', 'TiO2']",Ti / TiO2-CNTs ,10.1016/j.surfcoat.2018.01.029
195201,,"['Ti', 'TiO2']",Ti / nTiO2,10.1016/j.surfcoat.2018.01.029
96495,,['Ti0.17Zr0.08V0.35Cr0.1Ni0.3'],Ti0.17Zr0.08V0.35Cr0.10Ni0.30,10.1016/j.jallcom.2008.03.142
44791,,['Ti0.17Zr0.08V0.35Cr0.1Ni0.3'],Ti0.17Zr0.08V0.35Cr0.1Ni0.3,10.1016/j.electacta.2007.04.097
96269,,['Ti0.17Zr0.08V0.35Cr0.1Ni0.3'],Ti0.17Zr0.08V0.35Cr0.1Ni0.3,10.1016/j.jallcom.2007.08.072
96272,,['Ti0.17Zr0.08V0.35Cr0.1Ni0.3'],Ti0.17Zr0.08V0.35Cr0.1Ni0.3 ,10.1016/j.jallcom.2007.08.072
92292,,['Ti0.17Zr0.8V0.35Cr0.1Ni0.3'],Ti0.17Zr0.8V0.35Cr0.1Ni0.3,10.1016/j.ijhydene.2007.07.059
73382,,['Ti0.25Si0.75'],Ti0.25Si0.75,10.1016/j.electacta.2017.05.093
101380,,['Ti0.26Zr0.07Mn0.1Ni0.33V0.24'],Ti0.26Zr0.07Mn0.1Ni0.33V0.24,10.1016/j.jallcom.2015.08.196
11978,,['Ti0.26Zr0.07V0.17Mn0.17Ni0.03'],Ti0.26Zr0.07V0.17Mn0.17Ni0.03,10.1016/S0925-8388(96)02930-1
95486,,['Ti0.26Zr0.07V0.17Mn0.17Ni0.33'],Ti0.26Zr0.07V0.17Mn0.17Ni0.33,10.1016/j.jallcom.2003.10.046
165271,,['Ti0.26Zr0.07V0.24Mn0.1Ni0.33'],Ti0.26Zr0.07V0.24Mn0.1Ni0.33,10.1016/j.matchemphys.2008.06.069
96285,,['Ti0.26Zr0.07V0.24Mn0.2Ni0.23'],Ti0.26Zr0.07V0.24Mn0.20Ni0.23,10.1016/j.jallcom.2007.09.096
11979,,['Ti0.2Zr0.05V0.4Mn0.2Ni0.15'],Ti0.2Zr0.05V0.4Mn0.2Ni0.15,10.1016/S0925-8388(96)02930-1
199727,,['Ti0.2Zr0.05V0.4Mn0.2Ni0.15'],Ti0.2Zr0.05V0.4Mn0.2Ni0.15,10.1039/C0JM01921F
129038,,['Ti0.32Cr0.38Mn0.05V0.25'],Ti0.32Cr0.38Mn0.05V0.25,10.1016/j.jpowsour.2008.01.098
92287,,['Ti0.32Cr0.43V0.25'],Ti0.32Cr0.43V0.25,10.1016/j.ijhydene.2007.06.015
96601,,['Ti0.32Mn0.22Cr0.1V0.28'],Ti0.32Mn0.22Cr0.1V0.28,10.1016/j.jallcom.2008.09.105
96605,,['Ti0.32Mn0.22Cr0.1V0.28Ni0.15'],Ti0.32Mn0.22Cr0.1V0.28Ni0.15,10.1016/j.jallcom.2008.09.105
112690,,['Ti0.51Zr0.49V0.76Ni1.18Cr0.21'],Ti0.51Zr0.49V0.76Ni1.18Cr0.21,10.1016/j.jallcom.2019.06.324
10523,,['Ti0.5Zr0.5Mn0.7Cr0.7Ni0.6'],Ti0.5Zr0.5Mn0.7Cr0.7Ni0.6,10.1016/S0378-7753(98)00189-X
11899,,['Ti0.64Zr0.36Ni'],(Ti0.64Zr0.36)Ni,10.1016/S0925-8388(03)00081-1
96019,,['Ti0.64Zr0.36Ni'],(Ti0.64Zr0.36)Ni,10.1016/j.jallcom.2006.09.071
92396,,['Ti0.64Zr0.36Ni'],Ti0.64Zr0.36Ni,10.1016/j.ijhydene.2009.03.023
95462,,['Ti0.6Zr0.2V0.1Mn0.1Ni'],Ti0.6Zr0.2V0.1Mn0.1Ni,10.1016/j.jallcom.2003.09.004
94136,,['Ti0.6Zr0.4Ni'],Ti0.6Zr0.4Ni,10.1016/j.ijhydene.2017.03.119
101665,,['Ti0.75Zr0.25Ni'],Ti0.75Zr0.25Ni,10.1016/j.jallcom.2015.10.213
96551,,['Ti0.7Zr0.2V0.1Ni'],(Ti0.7Zr0.2V0.1)Ni,10.1016/j.jallcom.2008.07.067
10463,,['Ti0.7Zr0.2V0.1Ni'],Ti0.7Zr0.2V0.1Ni,10.1016/S0378-7753(98)00112-8
95463,,['Ti0.7Zr0.2V0.1Ni'],Ti0.7Zr0.2V0.1Ni,10.1016/j.jallcom.2003.09.004
11773,,['Ti0.7Zr0.5V0.2Mn1.4Ni0.4'],Ti0.7Zr0.5V0.2Mn1.4Ni0.4,10.1016/S0925-8388(01)01917-X
149307,,['Ti0.85Sn0.15O2'],Ti0.85Sn0.15O2,10.1016/j.jpowsour.2015.06.039
97764,,['Ti0.85VFe0.15'],Ti0.85VFe0.15,10.1016/j.jallcom.2011.06.034
71947,,['Ti0.88Sn0.12O2'],Ti0.88Sn0.12O2,10.1016/j.electacta.2017.02.063
86365,,['Ti0.88Zr0.12NiH2.6'],Ti0.88Zr0.12NiH2.6,10.1016/j.ensm.2016.11.008
95487,,['Ti0.8Zr0.2Mn1.6Ni0.4'],Ti0.8Zr0.2Mn1.6Ni0.4,10.1016/j.jallcom.2003.10.046
7372,,['Ti0.8Zr0.2Ni'],Ti0.8Zr0.2Ni,10.1016/S0360-3199(99)00080-4
68022,,['Ti0.94Nb0.06O2'],Ti0.94Nb0.06O2,10.1016/j.electacta.2016.06.029
159815,,['Ti0.94Nb0.06O2'],Ti0.94Nb0.06O2,10.1016/j.jpowsour.2018.07.019
230383,,['Ti0.94Nb0.06O2'],Ti0.94Nb0.06O2 ,10.1039/C5NR05586E
242236,,['Ti0.94Nb0.06O2'],Ti0.94Nb0.06O2 ,10.1039/C6CS00776G
34771,,"['Ti0.94Zn0.06O2', 'C']",Ti0.94Zn0.06O2 / C,10.1016/j.ceramint.2017.05.063
190149,,['Ti0.96Nb0.04O2'],Ti0.96Nb0.04O2,10.1016/j.solidstatesciences.2018.07.004
187571,,['Ti0.97Zr0.03O1.98F0.02'],Ti0.97Zr0.03O1.98F0.02 ,10.1016/j.pnsc.2018.08.001
231010,,['Ti0.9V0.1O2'],(Ti0.9V0.1)O2,10.1039/C5RA00206K
45862,,['Ti0.9Zr0.12Ni0.98'],Ti0.90Zr0.12Ni0.98 ,10.1016/j.electacta.2008.11.024
95488,,['Ti0.9Zr0.1Mn1.6Ni0.4'],Ti0.9Zr0.1Mn1.6Ni0.4,10.1016/j.jallcom.2003.10.046
96286,,['Ti0.9Zr0.1Mn1.6Ni0.4'],Ti0.9Zr0.1Mn1.6Ni0.4,10.1016/j.jallcom.2007.09.096
231012,,['Ti0.9Zr0.1O2'],(Ti0.9Zr0.1)O2,10.1039/C5RA00206K
92247,,['Ti0.9Zr0.2Mn1.5Cr0.3V0.3'],Ti0.9Zr0.2Mn1.5Cr0.3V0.3,10.1016/j.ijhydene.2006.09.015
96092,,['Ti0.9Zr0.2Mn1.5Cr0.3V0.3'],Ti0.9Zr0.2Mn1.5Cr0.3V0.3,10.1016/j.jallcom.2006.12.145
166945,,['Ti0.9Zr0.2Mn1.5Cr0.3V0.3'],Ti0.9Zr0.2Mn1.5Cr0.3V0.3,10.1016/j.matchemphys.2017.07.002
6039,,['Ti0.9Zr0.2Mn1.6Ni0.2V0.2'],Ti0.9Zr0.2Mn1.6Ni0.2V0.2,10.1016/S0167-2738(01)01010-4
83064,2,['Ti0O'],Titanium monoxide,10.1016/j.electacta.2019.04.057
144520,,['Ti1.01Ni0.79Cu0.2'],Ti1.01Ni0.79Cu0.2 ,10.1016/j.jpowsour.2014.04.114
45863,,['Ti1.02Ni0.98'],Ti1.02Ni0.98,10.1016/j.electacta.2008.11.024
95314,,['Ti1.04Ni0.86Pd0.1'],Ti1.04Ni0.86Pd0.10,10.1016/j.intermet.2011.02.002
70809,,"['Ti1.4V0.6Ni', 'C', 'Co3O4']",Ti1.4V0.6Ni @ C @ Co3O4,10.1016/j.electacta.2016.11.163
70807,,"['Ti1.4V0.6Ni', 'C']",Ti1.4V0.6Ni @ C,10.1016/j.electacta.2016.11.163
103576,,"['Ti1.4V0.6Ni', 'Mo2C']",Ti1.4V0.6Ni @ Mo2C,10.1016/j.jallcom.2016.10.212
190143,,['Ti1.4V0.6Ni'],(Ti0.7V0.3)2Ni,10.1016/j.solidstatesciences.2018.06.012
70804,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.electacta.2016.11.163
92685,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.ijhydene.2010.10.017
93122,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.ijhydene.2013.09.015
93178,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.ijhydene.2013.12.059
93840,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.ijhydene.2016.03.211
93844,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.ijhydene.2016.04.032
95321,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.intermet.2015.03.010
100530,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.jallcom.2015.01.062
101292,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.jallcom.2015.07.252
101834,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.jallcom.2016.01.058
103575,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.jallcom.2016.10.212
170556,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.materresbull.2019.110509
171951,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.matlet.2014.11.108
172387,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni,10.1016/j.matlet.2015.09.081
45894,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni ,10.1016/j.electacta.2008.11.043
122763,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni ,10.1016/j.jnoncrysol.2012.05.035
95323,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni–Li,10.1016/j.intermet.2015.03.010
95325,,['Ti1.4V0.6Ni'],Ti1.4V0.6Ni–Li ,10.1016/j.intermet.2015.03.010
101667,,['Ti1.5Zr0.5Ni'],Ti1.5Zr0.5Ni,10.1016/j.jallcom.2015.10.213
105664,,['Ti1.6V0.4Ni'],Ti1.6V0.4Ni,10.1016/j.jallcom.2017.06.248
163692,,['Ti1.6V0.4Ni'],Ti1.6V0.4Ni,10.1016/j.jssc.2013.03.006
170876,,['Ti1.6V0.4Ni'],Ti1.6V0.4Ni,10.1016/j.matlet.2011.06.059
172389,,['Ti1.6V0.4Ni'],Ti1.6V0.4Ni,10.1016/j.matlet.2015.09.081
170877,,['Ti1.6V0.4Ni'],Ti1.6V0.4Ni ,10.1016/j.matlet.2011.06.059
190144,,['Ti1.6V0.4Ni0.96Co0.04'],Ti1.6V0.4Ni0.96Co0.04,10.1016/j.solidstatesciences.2018.06.012
93021,,['Ti1.6Zr0.4Ni'],Ti1.6Zr0.4Ni,10.1016/j.ijhydene.2013.03.098
93845,,['Ti1.6Zr0.4Ni'],Ti1.6Zr0.4Ni,10.1016/j.ijhydene.2016.04.032
101669,,['Ti1.75Zr0.25Ni'],Ti1.75Zr0.25Ni,10.1016/j.jallcom.2015.10.213
93022,,['Ti1.8Zr0.2Ni'],Ti1.8Zr0.2Ni,10.1016/j.ijhydene.2013.03.098
93848,,['Ti1.8Zr0.2Ni'],Ti1.8Zr0.2Ni,10.1016/j.ijhydene.2016.04.032
255179,,['Ti2AlC'],Ti2AlC,10.1039/C7DT02688A
263732,,['Ti2AlC'],Ti2AlC,10.1039/C7TA05574A
265344,,['Ti2AlC'],Ti2AlC,10.1039/C7TA09094C
39050,,['Ti2MgC'],Ti2MgC,10.1016/j.cplett.2015.04.015
75042,,"['Ti2Nb10O29', 'Ag']",Ti2Nb10O29 / Ag,10.1016/j.electacta.2017.09.072
75052,,"['Ti2Nb10O29', 'Ag']",Ti2Nb10O29 / Ag ,10.1016/j.electacta.2017.09.072
274602,,"['Ti2Nb10O29', 'Ag']",Ti2Nb10O29 / Ag ,10.1039/C8TA00895G
30343,,"['Ti2Nb10O29', 'C']",Ti2Nb10O29 / C,10.1016/j.cej.2019.122428
80421,,"['Ti2Nb10O29', 'C']",Ti2Nb10O29 / C,10.1016/j.electacta.2018.09.133
264415,,"['Ti2Nb10O29', 'C']",Ti2Nb10O29 / C,10.1039/C7TA07229E
274605,,"['Ti2Nb10O29', 'C']",Ti2Nb10O29 / C ,10.1039/C8TA00895G
156849,,"['Ti2Nb10O29', 'Li']",Ti2Nb10O29 / Li,10.1016/j.jpowsour.2017.07.039
226532,,"['Ti2Nb10O29', 'Li']",Ti2Nb10O29 / Li,10.1039/C5CC01494H
279839,,"['Ti2O2', 'CdS']",Ti @ TiO2 / CdS / ZIF-67 ,10.1039/C8TA12178H
187562,1,"['Ti3C2', 'CNF']",Ti3C2 / CNF,10.1016/j.pnsc.2018.03.003
236576,1,"['Ti3C2', 'CNF']",Ti3C2 / CNF,10.1039/C5TA01855B
113662,,"['Ti3C2', 'CuS', 'Ti3C2']",Ti3C2 / CuS / / Ti3C2,10.1016/j.jallcom.2019.152271
282464,,"['Ti3C2', 'CuS']",Ti3C2 / CuS ,10.1039/C9TA00085B
276979,,"['Ti4O7', 'S']",Ti4O7 / S ,10.1039/C8TA05573D
116084,,"['TiC', 'C', 'Si']",TiC / C / Si,10.1016/j.jechem.2016.11.003
24504,,"['TiC', 'C']",TiC / C,10.1016/j.cclet.2019.06.044
211244,,"['TiC', 'C']",TiC / C,10.1039/C3RA43033B
24509,,"['TiC', 'C']",TiC / C ,10.1016/j.cclet.2019.06.044
15145,,['TiC'],TiC,10.1016/j.apenergy.2017.07.054
117226,,['TiC'],TiC,10.1016/j.jechem.2019.07.001
50638,,['TiC'],TiC ,10.1016/j.electacta.2012.03.039
184158,,['TiC'],TiC ,10.1016/j.nanoen.2018.05.022
247442,,['TiC'],TiC ,10.1039/C6RA22434B
81734,,['TiC'],TiC / C-S,10.1016/j.electacta.2018.12.075
104418,,['TiC'],TiC / C-S,10.1016/j.jallcom.2017.02.140
17870,,['TiC'],TiC / Li half-cell,10.1016/j.apsusc.2018.01.284
184161,,['TiC'],TiC @ C-TiO2,10.1016/j.nanoen.2018.05.022
80727,,['TiC'],TiC-C,10.1016/j.electacta.2018.10.002
211847,,['TiC'],TiC–C,10.1039/C3RA46281A
74786,,['TiC0.7N0.3'],TiC0.7N0.3,10.1016/j.electacta.2017.08.173
224265,,['TiCN'],TiCN,10.1039/C4TA03782K
248885,,['TiCN'],TiCN,10.1039/C6TA00377J
223474,,"['TiF3', 'LiF']",TiF3 / LiF,10.1039/C4TA02553A
4570,,['TiFe'],TiFe,10.1016/S0022-0728(01)00589-7
11765,,['TiFe'],TiFe,10.1016/S0925-8388(01)01875-8
11811,,['TiFe'],TiFe,10.1016/S0925-8388(02)00492-9
11828,,['TiFe'],TiFe,10.1016/S0925-8388(02)00802-2
11871,,['TiFe'],TiFe,10.1016/S0925-8388(02)01347-6
92565,,['TiFe'],TiFe,10.1016/j.ijhydene.2010.03.129
92729,,['TiFe'],TiFe,10.1016/j.ijhydene.2011.03.092
95475,,['TiFe'],TiFe,10.1016/j.jallcom.2003.09.144
95571,,['TiFe'],TiFe,10.1016/j.jallcom.2004.09.084
123096,,['TiFe'],TiFe,10.1016/j.jpcs.2003.09.024
176258,,['TiFe'],TiFe,10.1016/j.mseb.2003.10.050
4463,,['TiFe'],TiFe ,10.1016/S0022-0728(00)00144-3
4571,,['TiFe'],TiFe ,10.1016/S0022-0728(01)00589-7
4572,,['TiFe'],TiFe hydride,10.1016/S0022-0728(01)00589-7
92568,,['TiFe0.125Cr0.125Ni0.75'],TiFe0.125Cr0.125Ni0.75,10.1016/j.ijhydene.2010.03.129
95573,,['TiFe0.125Cr0.125Ni0.75'],TiFe0.125Cr0.125Ni0.75,10.1016/j.jallcom.2004.09.084
176259,,['TiFe0.125Mg0.125Ni0.75'],TiFe0.125Mg0.125Ni0.75,10.1016/j.mseb.2003.10.050
11766,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/S0925-8388(01)01875-8
11814,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/S0925-8388(02)00492-9
11872,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/S0925-8388(02)01347-6
92397,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.ijhydene.2009.03.023
92569,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.ijhydene.2010.03.129
95477,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.jallcom.2003.09.144
95547,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.jallcom.2004.07.026
95671,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.jallcom.2005.05.011
123098,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.jpcs.2003.09.024
176260,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.mseb.2003.10.050
188440,,['TiFe0.25Ni0.75'],TiFe0.25Ni0.75,10.1016/j.renene.2007.05.006
11768,,['TiFe0.4Ni0.6'],TiFe0.4Ni0.6,10.1016/S0925-8388(01)01875-8
11829,,['TiFe0.4Ni0.6'],TiFe0.4Ni0.6,10.1016/S0925-8388(02)00802-2
92570,,['TiFe0.8Pd0.1V0.1'],TiFe0.8Pd0.1V0.1,10.1016/j.ijhydene.2010.03.129
92571,,['TiFe0.9Co0.1'],TiFe0.9Co0.1,10.1016/j.ijhydene.2010.03.129
92572,,['TiFe0.9Pd0.1'],TiFe0.9Pd0.1,10.1016/j.ijhydene.2010.03.129
123097,,['TiFeNi'],TiFe(Ni),10.1016/j.jpcs.2003.09.024
118171,,['TiFeSi2'],TiFeSi2,10.1016/j.jelechem.2012.10.009
603,1,['TiHCF'],TiHCF,10.1016/0022-0728(90)87344-J
95906,,['TiHg'],TiHg,10.1016/j.jallcom.2006.06.013
95909,,['TiHg'],TiHg ,10.1016/j.jallcom.2006.06.013
47162,2,"['TiIV', 'TiI3']",TiIV / TiIII,10.1016/j.electacta.2009.12.104
116509,2,['TiIV'],TiIV,10.1016/j.jechem.2018.02.009
228098,2,['TiIV'],TiIV,10.1039/C5CS00289C
77448,2,['TiIV'],TiIV–NbV–O,10.1016/j.electacta.2018.02.034
94129,,['TiMgNi'],TiMgNi,10.1016/j.ijhydene.2017.03.051
8745,,['TiMn1.6Ni0.4'],TiMn1.6Ni0.4,10.1016/S0378-7753(02)00338-5
250192,,"['TiN', 'C']",TiN / C,10.1039/C6TA03475F
222652,,"['TiN', 'C']",TiN / C ,10.1039/C4TA00987H
240462,,"['TiN', 'C']",TiN / N-doped C,10.1039/C5TA10342H
240463,,"['TiN', 'C']",TiN / N-doped C ,10.1039/C5TA10342H
277056,,"['TiN', 'Li4Ti5O12']",TiN / Li4Ti5O12,10.1039/C8TA05760E
180337,,"['TiN', 'LiCoO2']",TiN / / LiCoO2,10.1016/j.nanoen.2014.11.019
253132,,"['TiN', 'Ni3N']",TiN @ Ni3N,10.1039/C6TA09976A
262060,,"['TiN', 'Ni3N']",TiN @ Ni3N,10.1039/C7TA02217D
178767,,"['TiN', 'S']",TiN-C / sulfur,10.1016/j.mtener.2019.04.010
236934,,"['TiN', 'Si']",TiN @ Si,10.1039/C5TA02259B
235348,,"['TiN', 'SnS2']",TiN @ SnS2 ,10.1039/C5RA28090G
37585,,"['TiN', 'TiO2']",TiN / TiO2,10.1016/j.chempr.2017.01.004
225388,,"['TiN', 'TiO2']",TiN / TiO2-0.5h,10.1039/C4TA05606J
225392,,"['TiN', 'TiO2']",TiN / TiO2-1h,10.1039/C4TA05606J
284582,,"['TiN', 'V2O5']",TiN @ V2O5,10.1039/C9TA03330K
217712,,['TiN'],C-LiFePO4 / TiN,10.1039/C4NJ01169D
207094,,['TiN'],PANI / TiN / PANI,10.1039/C3CC45997G
251889,,['TiN'],TiN,10.1039/C6TA07411A
534,,['TiN'],TiN ,10.1016/0013-4686(96)00188-0
7132,,['TiN'],TiN ,10.1016/S0196-8904(98)00048-X
19867,,['TiN'],TiN ,10.1016/j.apsusc.2019.143544
37584,,['TiN'],TiN ,10.1016/j.chempr.2017.01.004
106637,,['TiN'],TiN ,10.1016/j.jallcom.2017.10.119
152437,,['TiN'],TiN ,10.1016/j.jpowsour.2016.04.099
180309,,['TiN'],TiN ,10.1016/j.nanoen.2014.11.013
183863,,['TiN'],TiN ,10.1016/j.nanoen.2018.01.045
203779,,['TiN'],TiN ,10.1039/C2JM16128A
222647,,['TiN'],TiN ,10.1039/C4TA00987H
275592,,['TiN'],TiN ,10.1039/C8TA02353K
277055,,['TiN'],TiN ,10.1039/C8TA05760E
222653,,['TiN'],TiN / C nano,10.1039/C4TA00987H
240465,,['TiN'],TiN / N-doped carbon ,10.1039/C5TA10342H
121731,,['TiN'],TiN / graphene ,10.1016/j.jiec.2018.06.038
265003,,['TiN'],TiN / rGO,10.1039/C7TA08309B
74446,,['TiN'],TiN @ CNT-S,10.1016/j.electacta.2017.08.057
156469,,['TiN'],TiN @ Sn-120,10.1016/j.jpowsour.2017.05.111
156473,,['TiN'],TiN @ Sn-200,10.1016/j.jpowsour.2017.05.111
156474,,['TiN'],TiN @ Sn-60,10.1016/j.jpowsour.2017.05.111
269618,,['TiN'],TiN @ graphene,10.1039/C8NH00343B
98457,,['TiN'],TiN-4,10.1016/j.jallcom.2013.02.080
98463,,['TiN'],TiN-5,10.1016/j.jallcom.2013.02.080
98472,,['TiN'],TiN-6,10.1016/j.jallcom.2013.02.080
222654,,['TiN'],TiN-900,10.1039/C4TA00987H
33764,,['TiN'],TiN-LTO,10.1016/j.ceramint.2016.06.198
215259,,['TiN'],TiN–Al2O3–TiN,10.1039/C4AN01447B
184631,,"['TiNb24O62', 'C']",TiNb24O62 / C ,10.1016/j.nanoen.2018.10.025
280037,,"['TiNb2O6MoS2', 'C']",TiNb2O6 @ MoS2 / C,10.1039/C8TA12497C
280040,,"['TiNb2O6MoS2', 'C']",TiNb2O6 @ MoS2 / C ,10.1039/C8TA12497C
243702,,"['TiNb2O7', 'C']",TiNb2O7 / C,10.1039/C6NR01340F
226540,,"['TiNb2O7', 'Li']",TiNb2O7 / Li,10.1039/C5CC01494H
236253,,"['TiNb2O7', 'Li']",TiNb2O7 / Li,10.1039/C5TA01073J
33898,,"['TiNb6O17', 'C']",TiNb6O17 / C,10.1016/j.ceramint.2016.07.193
226546,,"['TiNb6O17', 'Li']",TiNb6O17 / Li,10.1039/C5CC01494H
110265,,['TiNbC'],TiNbC,10.1016/j.jallcom.2018.11.140
110269,,['TiNbC'],TiNbC-Lin,10.1016/j.jallcom.2018.11.140
110271,,['TiNbCO2'],TiNbCO2,10.1016/j.jallcom.2018.11.140
110273,,['TiNbCO2'],TiNbCO2-Lin,10.1016/j.jallcom.2018.11.140
166070,,['TiNi'],Amorphous TiNi,10.1016/j.matchemphys.2013.05.021
7153,,['TiNi'],TiNi,10.1016/S0254-0584(01)00282-6
10464,,['TiNi'],TiNi,10.1016/S0378-7753(98)00112-8
11752,,['TiNi'],TiNi,10.1016/S0925-8388(01)01636-X
11781,,['TiNi'],TiNi,10.1016/S0925-8388(01)01917-X
11902,,['TiNi'],TiNi,10.1016/S0925-8388(03)00081-1
11921,,['TiNi'],TiNi,10.1016/S0925-8388(03)00360-8
11977,,['TiNi'],TiNi,10.1016/S0925-8388(96)02912-X
11994,,['TiNi'],TiNi,10.1016/S0925-8388(97)00018-2
20745,,['TiNi'],TiNi,10.1016/j.cap.2009.11.011
45864,,['TiNi'],TiNi,10.1016/j.electacta.2008.11.024
86367,,['TiNi'],TiNi,10.1016/j.ensm.2016.11.008
93523,,['TiNi'],TiNi,10.1016/j.ijhydene.2015.01.118
93698,,['TiNi'],TiNi,10.1016/j.ijhydene.2015.11.168
93902,,['TiNi'],TiNi,10.1016/j.ijhydene.2016.05.219
95317,,['TiNi'],TiNi,10.1016/j.intermet.2011.02.002
95466,,['TiNi'],TiNi,10.1016/j.jallcom.2003.09.004
95548,,['TiNi'],TiNi,10.1016/j.jallcom.2004.07.026
95672,,['TiNi'],TiNi,10.1016/j.jallcom.2005.05.011
96021,,['TiNi'],TiNi,10.1016/j.jallcom.2006.09.071
